sentence,label
幫外幣戶給帳戶阿爸96082元,TRANSFER
幫我給帳戶阿妹帳戶34726元,TRANSFER
幫我給帳戶爸爸帳號39285元,TRANSFER
幫數位戶給帳戶阿妹戶頭15763元,TRANSFER
幫數位戶給帳戶老婆的帳戶48332元,TRANSFER
幫薪轉給帳戶阿母的帳號93472元,TRANSFER
幫薪轉給帳戶老公的戶頭29851元,TRANSFER
幫數位帳戶給帳戶阿爸21798元,TRANSFER
幫外幣戶給帳戶阿弟帳戶52679元,TRANSFER
幫薪轉戶給帳戶老公帳號70070元,TRANSFER
幫我給帳戶阿母戶頭44680元,TRANSFER
幫數位帳戶給帳戶爸爸的帳戶39087元,TRANSFER
幫我給帳戶阿母的帳號25515元,TRANSFER
幫薪轉戶給帳戶爸爸的戶頭85452元,TRANSFER
幫台幣戶給帳戶阿弟81845元,TRANSFER
幫給帳戶老婆帳戶8873元,TRANSFER
幫數位帳戶給帳戶老公帳號9562元,TRANSFER
幫外幣戶給帳戶阿妹戶頭49616元,TRANSFER
幫薪轉給帳戶阿弟的帳戶10449元,TRANSFER
幫給帳戶阿弟的帳號50429元,TRANSFER
幫我給帳戶阿弟的戶頭74483元,TRANSFER
幫數位戶給阿妹74304元,TRANSFER
幫數位戶給爸爸帳戶67950元,TRANSFER
幫薪轉戶給阿爸帳號43902元,TRANSFER
幫數位帳戶給阿爸戶頭4042元,TRANSFER
幫數位戶給爸爸的帳戶55746元,TRANSFER
幫我給老婆的帳號89229元,TRANSFER
幫台幣戶給阿弟的戶頭11493元,TRANSFER
幫外幣戶給老公5963元,TRANSFER
幫薪轉給阿姐帳戶10146元,TRANSFER
幫台幣戶給阿母帳號36549元,TRANSFER
幫數位帳戶給阿母戶頭34781元,TRANSFER
幫數位帳戶給阿母的帳戶30639元,TRANSFER
幫台幣戶給阿爸的帳號17224元,TRANSFER
幫我給阿弟的戶頭51484元,TRANSFER
幫數位帳戶給爸爸49053元,TRANSFER
幫台幣戶給阿母帳戶79356元,TRANSFER
幫薪轉戶給爸爸帳號10427元,TRANSFER
幫我給阿弟戶頭18938元,TRANSFER
幫台幣戶給老婆的帳戶99163元,TRANSFER
幫給老公的帳號82254元,TRANSFER
幫外幣戶給老公的戶頭14432元,TRANSFER
幫我給帳戶阿姐91401元,TRANSFER
幫薪轉戶給帳戶阿母帳戶80935元,TRANSFER
幫薪轉給帳戶爸爸帳號62347元,TRANSFER
幫薪轉戶給帳戶老公戶頭97748元,TRANSFER
幫薪轉給帳戶阿弟的帳戶72005元,TRANSFER
幫薪轉戶給帳戶阿弟的帳號86579元,TRANSFER
幫我給帳戶老公的戶頭69279元,TRANSFER
幫台幣戶給帳戶阿姐40025元,TRANSFER
幫薪轉戶給帳戶阿姐帳戶30181元,TRANSFER
幫數位帳戶給帳戶阿妹帳號459元,TRANSFER
幫給帳戶阿姐戶頭19204元,TRANSFER
幫數位戶給帳戶阿爸的帳戶83864元,TRANSFER
幫薪轉戶給帳戶阿弟的帳號96233元,TRANSFER
幫薪轉戶給帳戶阿爸的戶頭151元,TRANSFER
幫薪轉給帳戶老婆86878元,TRANSFER
幫給帳戶阿爸帳戶97230元,TRANSFER
幫給帳戶爸爸帳號49195元,TRANSFER
幫薪轉戶給帳戶老婆戶頭21297元,TRANSFER
幫台幣戶給帳戶阿母的帳戶90225元,TRANSFER
幫薪轉戶給帳戶阿母的帳號62152元,TRANSFER
幫薪轉戶給帳戶阿妹的戶頭33868元,TRANSFER
幫我給阿弟36005元,TRANSFER
幫數位帳戶給阿姐帳戶83439元,TRANSFER
幫薪轉給阿母帳號14592元,TRANSFER
幫數位戶給阿姐戶頭99854元,TRANSFER
幫數位帳戶給阿妹的帳戶91057元,TRANSFER
幫台幣戶給老婆的帳號99957元,TRANSFER
幫數位戶給阿爸的戶頭92503元,TRANSFER
幫薪轉給爸爸61743元,TRANSFER
幫薪轉戶給爸爸帳戶1394元,TRANSFER
幫數位戶給阿母帳號10072元,TRANSFER
幫薪轉戶給老婆戶頭3380元,TRANSFER
幫數位戶給阿姐的帳戶64555元,TRANSFER
幫台幣戶給阿母的帳號63962元,TRANSFER
幫給阿爸的戶頭53035元,TRANSFER
幫台幣戶給老公49397元,TRANSFER
幫台幣戶給爸爸帳戶31026元,TRANSFER
幫薪轉戶給老婆帳號62878元,TRANSFER
幫薪轉戶給阿弟戶頭10445元,TRANSFER
幫我給阿弟的帳戶11847元,TRANSFER
幫外幣戶給老婆的帳號3978元,TRANSFER
幫薪轉戶給阿妹的戶頭46800元,TRANSFER
幫我給帳戶爸爸80432元,TRANSFER
幫我給帳戶爸爸帳戶61948元,TRANSFER
幫薪轉給帳戶爸爸帳號96380元,TRANSFER
幫數位帳戶給帳戶阿弟戶頭19040元,TRANSFER
幫我給帳戶阿弟的帳戶37338元,TRANSFER
幫數位帳戶給帳戶阿姐的帳號31870元,TRANSFER
幫數位帳戶給帳戶老公的戶頭56264元,TRANSFER
幫數位帳戶給帳戶爸爸28714元,TRANSFER
幫台幣戶給帳戶阿弟帳戶75872元,TRANSFER
幫外幣戶給帳戶阿妹帳號30860元,TRANSFER
幫薪轉給帳戶爸爸戶頭39001元,TRANSFER
幫數位帳戶給帳戶老公的帳戶94798元,TRANSFER
幫給帳戶阿妹的帳號1245元,TRANSFER
幫外幣戶給帳戶阿爸的戶頭13792元,TRANSFER
幫薪轉戶給帳戶阿弟53575元,TRANSFER
幫給帳戶老公帳戶38531元,TRANSFER
幫外幣戶給帳戶老婆帳號54949元,TRANSFER
幫外幣戶給帳戶阿妹戶頭34035元,TRANSFER
幫數位帳戶給帳戶阿弟的帳戶99522元,TRANSFER
幫薪轉給帳戶阿姐的帳號39261元,TRANSFER
幫給帳戶阿妹的戶頭65742元,TRANSFER
幫台幣戶給阿爸28371元,TRANSFER
幫薪轉給老婆帳戶50599元,TRANSFER
幫我給阿姐帳號94863元,TRANSFER
幫薪轉給爸爸戶頭19806元,TRANSFER
幫我給老公的帳戶97198元,TRANSFER
幫薪轉給阿爸的帳號53542元,TRANSFER
幫給阿姐的戶頭47367元,TRANSFER
幫薪轉給阿姐65294元,TRANSFER
幫給阿弟帳戶96253元,TRANSFER
幫數位帳戶給老婆帳號5119元,TRANSFER
幫薪轉戶給爸爸戶頭69424元,TRANSFER
幫台幣戶給爸爸的帳戶10444元,TRANSFER
幫數位戶給阿姐的帳號22441元,TRANSFER
幫薪轉戶給阿姐的戶頭65433元,TRANSFER
幫薪轉給老婆80998元,TRANSFER
幫給阿姐帳戶55055元,TRANSFER
幫我給阿姐帳號89376元,TRANSFER
幫薪轉戶給阿姐戶頭92664元,TRANSFER
幫薪轉給阿妹的帳戶57362元,TRANSFER
幫外幣戶給阿爸的帳號48528元,TRANSFER
幫數位戶給老婆的戶頭76700元,TRANSFER
幫薪轉給帳戶老婆12294元,TRANSFER
幫薪轉給帳戶老婆帳戶2777元,TRANSFER
幫我給帳戶阿弟帳號99403元,TRANSFER
幫給帳戶阿妹戶頭36373元,TRANSFER
幫台幣戶給帳戶阿妹的帳戶6714元,TRANSFER
幫數位帳戶給帳戶阿妹的帳號18190元,TRANSFER
幫薪轉給帳戶阿母的戶頭83558元,TRANSFER
幫薪轉給帳戶老公54042元,TRANSFER
幫薪轉給帳戶阿弟帳戶56778元,TRANSFER
幫數位戶給帳戶阿爸帳號79324元,TRANSFER
幫台幣戶給帳戶阿母戶頭15902元,TRANSFER
幫台幣戶給帳戶阿爸的帳戶65509元,TRANSFER
幫台幣戶給帳戶阿母的帳號13128元,TRANSFER
幫外幣戶給帳戶阿母的戶頭53477元,TRANSFER
幫薪轉戶給帳戶阿弟80865元,TRANSFER
幫外幣戶給帳戶老公帳戶94723元,TRANSFER
幫外幣戶給帳戶阿爸帳號78184元,TRANSFER
幫外幣戶給帳戶阿母戶頭14811元,TRANSFER
幫給帳戶爸爸的帳戶77322元,TRANSFER
幫數位戶給帳戶老公的帳號46051元,TRANSFER
幫數位帳戶給帳戶爸爸的戶頭63436元,TRANSFER
請幫台幣戶給阿弟9370元,TRANSFER
請幫給老公帳戶63409元,TRANSFER
請幫薪轉戶給阿妹帳號23571元,TRANSFER
請幫薪轉戶給阿姐戶頭64586元,TRANSFER
請幫給阿弟的帳戶27201元,TRANSFER
請幫給老公的帳號41295元,TRANSFER
請幫數位帳戶給阿妹的戶頭60604元,TRANSFER
請幫給阿姐1754元,TRANSFER
請幫數位帳戶給阿母帳戶20699元,TRANSFER
請幫數位戶給老公帳號99048元,TRANSFER
請幫給阿爸戶頭16607元,TRANSFER
請幫我給老婆的帳戶69904元,TRANSFER
請幫薪轉戶給阿弟的帳號31103元,TRANSFER
請幫外幣戶給爸爸的戶頭89579元,TRANSFER
請幫數位戶給爸爸93407元,TRANSFER
請幫薪轉戶給阿妹帳戶26308元,TRANSFER
請幫數位戶給老婆帳號78846元,TRANSFER
請幫薪轉戶給阿弟戶頭34095元,TRANSFER
請幫外幣戶給老公的帳戶38958元,TRANSFER
請幫數位戶給爸爸的帳號94173元,TRANSFER
請幫數位帳戶給阿母的戶頭70541元,TRANSFER
請幫薪轉戶給帳戶阿弟23875元,TRANSFER
請幫數位帳戶給帳戶老公帳戶81808元,TRANSFER
請幫數位戶給帳戶阿母帳號11248元,TRANSFER
請幫薪轉給帳戶阿弟戶頭32984元,TRANSFER
請幫台幣戶給帳戶阿妹的帳戶27467元,TRANSFER
請幫我給帳戶阿姐的帳號60652元,TRANSFER
請幫我給帳戶阿妹的戶頭48317元,TRANSFER
請幫給帳戶老婆82304元,TRANSFER
請幫薪轉戶給帳戶阿爸帳戶34639元,TRANSFER
請幫數位戶給帳戶阿姐帳號90409元,TRANSFER
請幫外幣戶給帳戶阿母戶頭85063元,TRANSFER
請幫台幣戶給帳戶老公的帳戶97718元,TRANSFER
請幫我給帳戶阿姐的帳號89345元,TRANSFER
請幫給帳戶阿弟的戶頭73538元,TRANSFER
請幫給帳戶老婆16221元,TRANSFER
請幫數位帳戶給帳戶阿弟帳戶87786元,TRANSFER
請幫台幣戶給帳戶爸爸帳號98612元,TRANSFER
請幫薪轉給帳戶爸爸戶頭53736元,TRANSFER
請幫數位戶給帳戶阿妹的帳戶67491元,TRANSFER
請幫數位戶給帳戶阿弟的帳號53739元,TRANSFER
請幫我給帳戶阿姐的戶頭30515元,TRANSFER
請幫數位戶給老公81934元,TRANSFER
請幫台幣戶給爸爸帳戶15155元,TRANSFER
請幫數位帳戶給爸爸帳號13451元,TRANSFER
請幫我給阿爸戶頭13990元,TRANSFER
請幫台幣戶給阿姐的帳戶77280元,TRANSFER
請幫薪轉給老婆的帳號424元,TRANSFER
請幫數位帳戶給老婆的戶頭75000元,TRANSFER
請幫數位戶給老婆30239元,TRANSFER
請幫我給老公帳戶16615元,TRANSFER
請幫薪轉戶給老公帳號85212元,TRANSFER
請幫數位戶給阿妹戶頭52831元,TRANSFER
請幫外幣戶給阿爸的帳戶98869元,TRANSFER
請幫數位戶給阿母的帳號5033元,TRANSFER
請幫我給阿妹的戶頭90096元,TRANSFER
請幫數位帳戶給阿母73783元,TRANSFER
請幫數位帳戶給老婆帳戶67805元,TRANSFER
請幫台幣戶給阿爸帳號95366元,TRANSFER
請幫外幣戶給老公戶頭47030元,TRANSFER
請幫薪轉戶給爸爸的帳戶27740元,TRANSFER
請幫數位帳戶給阿姐的帳號21822元,TRANSFER
請幫薪轉戶給阿妹的戶頭93679元,TRANSFER
請幫台幣戶給帳戶爸爸97827元,TRANSFER
請幫薪轉戶給帳戶老公帳戶81124元,TRANSFER
請幫外幣戶給帳戶爸爸帳號21363元,TRANSFER
請幫數位戶給帳戶老婆戶頭12420元,TRANSFER
請幫給帳戶阿弟的帳戶18493元,TRANSFER
請幫我給帳戶老婆的帳號78188元,TRANSFER
請幫數位帳戶給帳戶阿母的戶頭4862元,TRANSFER
請幫數位戶給帳戶老公31268元,TRANSFER
請幫數位帳戶給帳戶老婆帳戶99277元,TRANSFER
請幫數位帳戶給帳戶阿母帳號43462元,TRANSFER
請幫外幣戶給帳戶阿姐戶頭67702元,TRANSFER
請幫數位帳戶給帳戶老婆的帳戶25597元,TRANSFER
請幫台幣戶給帳戶阿母的帳號73594元,TRANSFER
請幫數位帳戶給帳戶爸爸的戶頭55220元,TRANSFER
請幫外幣戶給帳戶阿妹52274元,TRANSFER
請幫薪轉戶給帳戶阿姐帳戶66144元,TRANSFER
請幫給帳戶阿妹帳號25651元,TRANSFER
請幫我給帳戶老公戶頭15720元,TRANSFER
請幫台幣戶給帳戶爸爸的帳戶52708元,TRANSFER
請幫台幣戶給帳戶阿姐的帳號31890元,TRANSFER
請幫外幣戶給帳戶阿母的戶頭49847元,TRANSFER
請幫薪轉給阿姐77272元,TRANSFER
請幫外幣戶給老公帳戶82094元,TRANSFER
請幫數位戶給老公帳號19763元,TRANSFER
請幫我給阿母戶頭6582元,TRANSFER
請幫給阿妹的帳戶64193元,TRANSFER
請幫薪轉戶給阿妹的帳號68334元,TRANSFER
請幫外幣戶給阿姐的戶頭93753元,TRANSFER
請幫給老婆43535元,TRANSFER
請幫外幣戶給阿妹帳戶69913元,TRANSFER
請幫台幣戶給老公帳號15715元,TRANSFER
請幫我給老公戶頭94785元,TRANSFER
請幫外幣戶給阿母的帳戶68266元,TRANSFER
請幫外幣戶給阿姐的帳號55656元,TRANSFER
請幫外幣戶給阿姐的戶頭17317元,TRANSFER
請幫我給老婆84778元,TRANSFER
請幫給阿弟帳戶10458元,TRANSFER
請幫台幣戶給阿爸帳號75898元,TRANSFER
請幫我給老公戶頭47265元,TRANSFER
請幫給爸爸的帳戶71750元,TRANSFER
請幫外幣戶給阿爸的帳號75870元,TRANSFER
請幫數位戶給阿爸的戶頭42943元,TRANSFER
請幫數位戶給帳戶阿爸65939元,TRANSFER
請幫我給帳戶老公帳戶13840元,TRANSFER
請幫給帳戶阿母帳號73194元,TRANSFER
請幫台幣戶給帳戶爸爸戶頭86586元,TRANSFER
請幫外幣戶給帳戶老公的帳戶54905元,TRANSFER
請幫數位帳戶給帳戶爸爸的帳號98431元,TRANSFER
請幫台幣戶給帳戶阿母的戶頭6119元,TRANSFER
請幫薪轉給帳戶阿爸20861元,TRANSFER
請幫台幣戶給帳戶老公帳戶99480元,TRANSFER
請幫薪轉給帳戶阿爸帳號800元,TRANSFER
請幫台幣戶給帳戶爸爸戶頭52465元,TRANSFER
請幫薪轉戶給帳戶阿弟的帳戶4050元,TRANSFER
請幫薪轉戶給帳戶爸爸的帳號38596元,TRANSFER
請幫給帳戶阿母的戶頭53540元,TRANSFER
請幫給帳戶阿姐75930元,TRANSFER
請幫我給帳戶老婆帳戶52972元,TRANSFER
請幫給帳戶老婆帳號2744元,TRANSFER
請幫給帳戶阿姐戶頭78899元,TRANSFER
請幫數位戶給帳戶爸爸的帳戶192元,TRANSFER
請幫給帳戶阿姐的帳號95283元,TRANSFER
請幫我給帳戶阿姐的戶頭55201元,TRANSFER
請幫外幣戶給阿爸31876元,TRANSFER
請幫數位帳戶給阿姐帳戶56276元,TRANSFER
請幫數位戶給阿爸帳號15281元,TRANSFER
請幫薪轉戶給阿弟戶頭45141元,TRANSFER
請幫數位帳戶給阿弟的帳戶27849元,TRANSFER
請幫薪轉戶給阿爸的帳號31614元,TRANSFER
請幫薪轉給老公的戶頭62262元,TRANSFER
請幫台幣戶給阿妹43269元,TRANSFER
請幫我給老公帳戶31042元,TRANSFER
請幫數位戶給阿妹帳號37793元,TRANSFER
請幫台幣戶給老公戶頭15421元,TRANSFER
請幫薪轉戶給老公的帳戶27572元,TRANSFER
請幫薪轉戶給阿母的帳號2187元,TRANSFER
請幫薪轉戶給阿母的戶頭84500元,TRANSFER
請幫給阿弟95408元,TRANSFER
請幫數位戶給爸爸帳戶60439元,TRANSFER
請幫台幣戶給老婆帳號5096元,TRANSFER
請幫給阿爸戶頭52682元,TRANSFER
請幫數位帳戶給阿姐的帳戶53380元,TRANSFER
請幫薪轉給爸爸的帳號235元,TRANSFER
請幫我給阿妹的戶頭95090元,TRANSFER
請幫薪轉給帳戶老婆76946元,TRANSFER
請幫外幣戶給帳戶阿姐帳戶6679元,TRANSFER
請幫薪轉給帳戶老婆帳號8255元,TRANSFER
請幫薪轉給帳戶老婆戶頭7723元,TRANSFER
請幫給帳戶阿爸的帳戶11040元,TRANSFER
請幫數位戶給帳戶阿姐的帳號47847元,TRANSFER
請幫數位帳戶給帳戶阿母的戶頭1402元,TRANSFER
請幫數位帳戶給帳戶老公92181元,TRANSFER
請幫給帳戶阿母帳戶27307元,TRANSFER
請幫薪轉給帳戶老公帳號25445元,TRANSFER
請幫台幣戶給帳戶阿爸戶頭62971元,TRANSFER
請幫外幣戶給帳戶老公的帳戶2952元,TRANSFER
請幫數位帳戶給帳戶阿爸的帳號35187元,TRANSFER
請幫薪轉戶給帳戶爸爸的戶頭43862元,TRANSFER
請幫數位帳戶給帳戶阿爸79231元,TRANSFER
請幫薪轉戶給帳戶老婆帳戶53078元,TRANSFER
請幫薪轉戶給帳戶阿弟帳號82965元,TRANSFER
請幫數位戶給帳戶老婆戶頭67310元,TRANSFER
請幫我給帳戶阿弟的帳戶67622元,TRANSFER
請幫外幣戶給帳戶阿弟的帳號15987元,TRANSFER
請幫我給帳戶阿弟的戶頭3128元,TRANSFER
請幫給阿姐52329元,TRANSFER
請幫台幣戶給阿母帳戶95982元,TRANSFER
請幫給阿母帳號96586元,TRANSFER
請幫外幣戶給老婆戶頭21511元,TRANSFER
請幫我給老婆的帳戶64689元,TRANSFER
請幫數位戶給阿爸的帳號83245元,TRANSFER
請幫薪轉給阿姐的戶頭95821元,TRANSFER
請幫數位戶給爸爸82556元,TRANSFER
請幫數位戶給阿母帳戶67161元,TRANSFER
請幫薪轉給老婆帳號14741元,TRANSFER
請幫給阿弟戶頭18318元,TRANSFER
請幫外幣戶給老婆的帳戶22465元,TRANSFER
請幫數位帳戶給爸爸的帳號7550元,TRANSFER
請幫我給爸爸的戶頭73097元,TRANSFER
請幫數位戶給阿母82389元,TRANSFER
請幫薪轉給阿爸帳戶59025元,TRANSFER
請幫數位戶給阿姐帳號68220元,TRANSFER
請幫薪轉給阿妹戶頭20410元,TRANSFER
請幫數位帳戶給阿母的帳戶82206元,TRANSFER
請幫台幣戶給老婆的帳號393元,TRANSFER
請幫數位戶給老公的戶頭4136元,TRANSFER
請幫台幣戶給帳戶阿姐25186元,TRANSFER
請幫外幣戶給帳戶阿姐帳戶87219元,TRANSFER
請幫薪轉給帳戶阿姐帳號72407元,TRANSFER
請幫薪轉戶給帳戶老公戶頭34433元,TRANSFER
請幫薪轉給帳戶老公的帳戶29945元,TRANSFER
請幫數位戶給帳戶阿爸的帳號25031元,TRANSFER
請幫外幣戶給帳戶阿母的戶頭67239元,TRANSFER
請幫我給帳戶老婆70453元,TRANSFER
請幫給帳戶阿爸帳戶11603元,TRANSFER
請幫數位帳戶給帳戶阿爸帳號99232元,TRANSFER
請幫外幣戶給帳戶阿弟戶頭23386元,TRANSFER
請幫外幣戶給帳戶老公的帳戶94338元,TRANSFER
請幫給帳戶阿爸的帳號46763元,TRANSFER
請幫薪轉戶給帳戶阿爸的戶頭57474元,TRANSFER
請幫給帳戶阿母71771元,TRANSFER
請幫薪轉戶給帳戶老婆帳戶47530元,TRANSFER
請幫數位戶給帳戶阿母帳號33311元,TRANSFER
請幫我給帳戶阿爸戶頭71037元,TRANSFER
請幫給帳戶阿爸的帳戶49837元,TRANSFER
請幫數位帳戶給帳戶阿姐的帳號26620元,TRANSFER
請幫數位戶給帳戶阿姐的戶頭25820元,TRANSFER
請幫台幣戶給爸爸34201元,TRANSFER
請幫薪轉給老婆帳戶92143元,TRANSFER
請幫薪轉戶給阿妹帳號82485元,TRANSFER
請幫薪轉給阿妹戶頭39618元,TRANSFER
請幫薪轉給阿弟的帳戶72358元,TRANSFER
請幫台幣戶給阿妹的帳號10620元,TRANSFER
請幫薪轉給爸爸的戶頭51438元,TRANSFER
請幫台幣戶給爸爸99025元,TRANSFER
請幫給阿姐帳戶65157元,TRANSFER
請幫數位帳戶給阿妹帳號34421元,TRANSFER
請幫外幣戶給阿弟戶頭83740元,TRANSFER
請幫薪轉給阿母的帳戶36874元,TRANSFER
請幫台幣戶給阿姐的帳號25265元,TRANSFER
請幫數位帳戶給老婆的戶頭26380元,TRANSFER
請幫給阿爸42396元,TRANSFER
請幫薪轉給爸爸帳戶25295元,TRANSFER
請幫我給阿妹帳號88000元,TRANSFER
請幫薪轉給阿姐戶頭14678元,TRANSFER
請幫我給阿爸的帳戶59721元,TRANSFER
請幫薪轉給老公的帳號23933元,TRANSFER
請幫數位戶給阿妹的戶頭11868元,TRANSFER
請幫台幣戶給帳戶爸爸90743元,TRANSFER
請幫數位帳戶給帳戶阿母帳戶21927元,TRANSFER
請幫薪轉給帳戶阿妹帳號21610元,TRANSFER
請幫外幣戶給帳戶阿爸戶頭86007元,TRANSFER
請幫數位帳戶給帳戶阿姐的帳戶46695元,TRANSFER
請幫我給帳戶阿妹的帳號45793元,TRANSFER
請幫薪轉給帳戶老婆的戶頭92797元,TRANSFER
請幫薪轉給帳戶阿姐58460元,TRANSFER
請幫台幣戶給帳戶阿姐帳戶23488元,TRANSFER
請幫外幣戶給帳戶爸爸帳號61828元,TRANSFER
請幫台幣戶給帳戶阿妹戶頭66389元,TRANSFER
請幫我給帳戶阿爸的帳戶49443元,TRANSFER
請幫外幣戶給帳戶阿母的帳號85662元,TRANSFER
請幫薪轉戶給帳戶老公的戶頭28483元,TRANSFER
請幫台幣戶給帳戶阿弟4830元,TRANSFER
請幫台幣戶給帳戶阿爸帳戶85285元,TRANSFER
請幫數位戶給帳戶阿妹帳號42188元,TRANSFER
請幫數位戶給帳戶爸爸戶頭97976元,TRANSFER
請幫台幣戶給帳戶爸爸的帳戶46813元,TRANSFER
請幫外幣戶給帳戶老婆的帳號14169元,TRANSFER
請幫我給帳戶爸爸的戶頭40824元,TRANSFER
請幫薪轉戶給阿弟1209元,TRANSFER
請幫我給阿妹帳戶71751元,TRANSFER
請幫台幣戶給爸爸帳號76146元,TRANSFER
請幫給阿姐戶頭47050元,TRANSFER
請幫數位戶給阿姐的帳戶5164元,TRANSFER
請幫台幣戶給老公的帳號23350元,TRANSFER
請幫數位戶給爸爸的戶頭65119元,TRANSFER
請幫我給老公60229元,TRANSFER
請幫薪轉給阿母帳戶82965元,TRANSFER
請幫外幣戶給阿爸帳號80784元,TRANSFER
請幫薪轉戶給阿弟戶頭37642元,TRANSFER
請幫給阿母的帳戶4496元,TRANSFER
請幫數位帳戶給阿妹的帳號76725元,TRANSFER
請幫薪轉給老婆的戶頭5228元,TRANSFER
請幫數位帳戶給阿妹62985元,TRANSFER
請幫外幣戶給阿爸帳戶67240元,TRANSFER
